Area,Piste,Ref,Difficulty,Routes,Length,Avg Angle,Max Angle
Bardonecchia,"Les Arnauds",,intermediate,1,983.774428682192,14.369534506646835,20.40998765903748
,"Marcel Algoud",,easy,1,557.5196252780672,8.04236931772326,15.463697307386914
Skigebiet Söllereck,"Schrattenwang Ost",,intermediate,1,183.35412835705472,17.510742973376644,25.63187887401716
Planai,"Weitmoosabfahrt",,easy,27,2212.5316424538196,6.2138808544276145,18.708004157148245
,"11 Hexenkessel (rot)",,intermediate,0
,"Standardabfahrt",,freeride,2,575.5429858569563,20.08124472050632,33.96051677092651
Katschberg,"Freibergpiste Nord",,intermediate,1,1051.6542018174864,14.231675992371633,18.395459054341025
Area Sciistica Abetone,"Riva",,easy,1,308.43658670552367,0.0,0.0
,"23 - Wannen",23,intermediate,2,1381.6344695837095,13.748268638888813,34.445445950501565
Planai,"WM Damenstrecke",2,easy,1,896.4173029948067,11.331034520155187,16.37946353850075
SkiWelt,"nach Ellmau",,intermediate,1,766.9239489391414,13.092769752437103,20.96560902608818
,"Brigata Cadore",,novice,1,741.2926286610036,4.635797861508323,10.549708108441315
Artesina,"Mirafiori",,easy,1,1856.9306578174856,9.956175037934473,22.60061578145349
,"Rennstrecke",,intermediate,1,1008.977091289856,13.990958457625986,22.706733834988047
Espace Killy,"Epilobes",,advanced,1,542.8412683191075,19.384216247103435,29.20191668825655
Val Cenis Vanoise,"Madeleine",,easy,1,1136.7929634402497,10.54622776840001,24.953011280231355
,"Diagonale",,easy,1,1492.893000515626,6.86412564611588,19.48323591977798
Hauser Kaibling,"Skiweg Seilbahn",,easy,1,1114.9377985182248,5.197436983122695,16.44068944763956
,"Grand Tetraz",,easy,1,943.9274233517684,8.468651164602372,17.55884745548381
SkiWelt,"Foischingabfahrt",,easy,12,2152.086905114054,10.206569083209198,22.268838464478684
La Plagne,"Malatray",,advanced,1,1214.37534232047,15.163143495229871,27.16905974820701
Area Sciistica Schia Monte Caio,"Raccordo Partenze Impianti",,easy,1,1016.3449278405044,0.0,0.0
Skiregion Dachstein West,"Triebenegg",,intermediate,1,1167.0650257307884,10.47416471807187,24.416570157022505
,"Grand Plan",,easy,1,203.8990583797909,16.52482983476495,21.432790779064458
Chamonix Mont-Blanc,"Arête Équipée de l'Aiguille du Midi",,freeride,1,513.6823994460162,7.205535494862491,19.279508970663905
Weinebene,"Weinofen",,easy,1,483.38266214096086,10.33373073741099,30.72093989355577
,"Loita",,easy,1,804.9744636200646,7.361795140912575,25.46836527746554
Silvretta Arena Ischgl/Samnaun,"6",,easy,1,1824.090229043972,9.311990464076713,22.612550271826258
Aillon-Margériaz,"La Forêt",,easy,1,538.4436858893895,5.887526472182819,17.071595241603568
,"Bartavelle",,advanced,1,1061.5636671444063,19.568196719215873,28.56327602060555
Scuol Motta Naluns,"Via Champatsch",,easy,1,1789.8005734470162,9.256778352518863,18.779979668070013
Thollon-les-Mémises,"Les Chardons Bleus",,easy,1,1002.9839806473823,10.017275410459227,24.367929834604958
Chamonix Mont-Blanc,"Floria",,advanced,1,2157.0325381350785,18.5034000804272,36.095121201261776
Warth-Schröcken,"Luchere",W23,easy,1,1990.5866610011262,9.051967078765863,17.83752593606735
,"la chaux",,intermediate,1,2130.223016760032,10.016357411969386,31.99475739296313
,"Marcheuson",,intermediate,2,376.7107185903012,11.504732598086926,19.888978879628578
Chamrousse,"Loups",,intermediate,1,226.6624746431523,9.680484551476354,14.319750135760962
Lech/Zürs,"Kriegeralpe-Petersboden-Oberlech-Lech",,easy,1,36.98815529064309,12.743083160444572,0.0
Les Deux Alpes,"Viking 1",,novice,2,397.31816746773035,7.010769005298991,12.715215165693104
Monte Avena,"Panoramica",,easy,1,1391.0862913321753,9.187327338639907,23.12370297342815
Flachau,"spacejet 3",7,intermediate,1,22.62820449396225,4.463873150023589,0.0
Hauser Kaibling,"Skiweg Markt Haus",,easy,2,1501.1276647838424,5.685085404170949,15.04256230202858
Les Gets - Morzine,"Campanule",,easy,1,1063.2578686661293,11.35073727048506,20.156296729967178
Zoncolan,"Zoncolan 4",,easy,1,1427.1857056204578,7.808173709737747,16.911140028798368
Pian del Frais,"Faciacia Vecchia",,easy,1,676.9762878255967,7.405254010736242,18.280880223467026
La Clusaz,"Stade",,easy,1,785.1420983409187,15.331314275202816,22.34791811101475
,"Olympia 2",,intermediate,1,2170.361951444073,14.302544708054649,27.623133826100094
Les Arcs / Peisey-Vallandry,"Varet",,freeride,1,1506.11267807007,21.449018489675343,35.82885577964619
,"Marmorbrücke",,easy,1,20.482317945178927,15.490040388765022,0.0
La Thuile,"Liaison",,easy,3,5646.393932866635,5.673747107798123,17.52204789777962
,"Valscesa",,intermediate,1,1132.5794080568173,16.895310787282874,31.72775873734718
Les Trois Vallées,"Grangettes",,easy,1,287.76698706704536,13.387128993876214,17.201662676973285
Goldeck,"Bärnbissabfahrt",,intermediate,1,887.4789645817771,17.068960510276934,23.11148750638973
Thollon-les-Mémises,"L'Azalée",,intermediate,1,527.424067755336,17.959656767657545,28.317557187815737
,"3",,intermediate,3,1350.140663633531,10.534171493710904,17.141789213128675
,"22",,intermediate,1,592.1313968376966,8.023268724261234,14.088389371767283
La Clusaz,"La Vraille",,advanced,1,1915.6490648546694,21.672951737942647,56.52353319424894
Espace Diamant (Les Saisies),"Chenavelles",,easy,1,1443.8187833377556,11.041083295502952,28.13902746241127
,"Les Cabanes",,novice,1,3426.719337048756,7.736056963829459,39.09138469416065
Les Orres,"Edelweiss",,novice,2,3610.9994374404496,9.067653287448739,21.460318760561584
Laax,"Laax 67",,advanced,1,1741.282500213927,14.589642209038855,24.86227416162265
,"Jeu",,easy,1,10.814229349017088,19.901045500077103,0.0
Le Collet d'Allevard,"Marmotte",,intermediate,1,244.8255854679257,17.994949929259068,23.94834984625273
Les Arcs / Peisey-Vallandry,"Grand Col",,intermediate,1,1555.0941747203537,12.666978376652624,24.61470825372566
Les Trois Vallées,"Eterlou",,easy,1,589.7124065623138,11.187217832339782,21.864569417225503
Skigebiet Gastein,"Weitmoser",,easy,4,732.3355467076758,11.369790582497865,16.929400003478936
Turracher Höhe,"32 - Skiweg zur Sonnenbahn",,easy,1,909.0420901851786,3.7447931463911965,14.82664470020746
Bardonecchia,"Guglia Rossa",,intermediate,1,807.6720389052698,17.11120476952012,25.330826327885514
,"Col Toron",34,intermediate,1,147.61006394157775,12.859963914002295,17.591205257868037
Maria Alm - Hochkönig,"Familienabfahrt Hinterthal",,intermediate,3,2755.024665636586,12.695251394191349,23.805663238107424
,"Presena Destra",,intermediate,1,892.5217348159593,16.124467920469858,31.919068767401267
,"Kelle",,advanced,1,526.2568108203781,15.781843755160493,27.241082551789646
,"2",,easy,1,443.03235789923815,9.03713148799853,15.03700955595983
,"Bleue du Lac",,easy,1,1477.3402786237712,9.961374287869656,21.721715482935856
,"Jean-Pierre",,intermediate,1,2419.0923547373695,13.043279148726697,31.182831007560086
Les Orres,"Clos Sereïs",,intermediate,1,387.14700061047324,12.217501440535521,21.06064639085439
Les Deux Alpes,"Bosquet",,novice,2,530.7267088647179,3.141942690256728,9.997890076813714
Nauders Bergkastel,"3 Zirmabfahrt Ost",,intermediate,1,1302.1645293592337,13.82994932372403,23.348089517495197
,"Bontadini 2",,intermediate,1,816.715187035943,10.933008916870945,16.282897522524507
Laax,"Laax 28",,easy,1,1686.8261713035288,7.0112771189201775,15.927712390476762
Valberg,"Géants",,intermediate,1,469.01267323669504,12.311255099594419,18.981749107967048
,"40a",,intermediate,1,1726.417777673308,5.578540162433554,16.52687492558859
,"4 Campo Scuola Lander",,easy,2,776.0394073108047,7.03930028149079,17.2351648688774
,"Alpen",18,easy,1,1470.9185328971223,11.548961847092908,26.213838666035144
,"Ristis-Fellenrüti (Talabfahrt)",,,1,1924.7092234703139,11.35877261964469,22.44943136400687
Roc d'Enfer,"Les Alpages",,easy,1,660.7961311117701,14.678420937197403,20.724368981549134
Domo Bianca,"Direttissima",,advanced,1,721.6019581150877,14.442903480275277,25.360464774362594
,"Les Egravines",,intermediate,1,761.2687520530526,12.581880404772432,26.461645305105
,"2",,easy,2,369.895706494859,10.98591390016854,14.17485491798696
Espace Killy,"Coupe du Monde",,intermediate,1,2458.953242977562,14.911042192207487,26.455808121262578
St. Anton am Arlberg,"Platti Standard",,advanced,2,1444.4975354496487,18.931656848566536,29.750773667935125
,"Onnaz-Chermeu",,easy,1,1079.534940252908,6.763403477418776,15.511126381470676
La Clusaz,"croix fry -merdassier",,novice,1,949.1545011213516,3.480550643096118,12.71716586698466
Chamonix Mont-Blanc,"Liaison Plan Joran",,easy,1,717.0239495345986,3.2866137864539167,10.559648587279153
Hochwurzen,"Rohrmooser Weide",,easy,1,929.4669095770818,7.205267712070358,17.191938396516594
St Johann in Tirol,"2c",,easy,1,700.5867497693897,6.918153382281906,11.759954540331277
,"Château d'Eau",,easy,1,482.1984037975332,11.12199034620289,14.111337571682224
Megève,"Monchus",,novice,1,329.1125798395283,7.526029306216186,12.915483698089467
Skiarea Valchiavenna Madesimo/Campodolcino,"Vanoni - Lago Azzuro (skiweg)",,easy,1,546.6375316681596,4.011139874062357,10.904029300084709
Kitzbühel,"Jufen-Steilhang",,advanced,1,467.42430119414246,16.05184235125887,26.381513560922826
,"Olympiahang",,advanced,1,252.13506336579132,13.413905512746652,18.90444509895848
,"Fahler Loch II",,intermediate,1,954.8874670689694,13.88903713666303,28.007647614536165
,"",3,intermediate,1,1519.9028805002035,14.118420892606444,25.43113808822559
Skigebiet Gastein,"Heimalm",,intermediate,2,1284.9853689868135,16.959995626587933,31.420619312139646
,"",20d,easy,2,1854.0235710129666,5.010938858654266,21.137337909837687
Les Karellis,"Côte des Agneaux",,advanced,1,706.8520345964268,19.194872910081173,26.24864743150207
,"84",,intermediate,1,419.33988103512354,17.964881843409778,23.569045262121236
Venet,"",2,intermediate,1,512.9493533794008,13.751351890455533,19.674847065778078
Les Contamines,"Plans",,advanced,1,1793.5465513592696,12.41450569901739,24.602149372895514
Mölltaler Gletscher,"Shareck 1",,intermediate,1,973.8696759534713,17.996207235314845,31.22739103687346
Les Karellis,"arpons",,easy,1,869.8924168166736,12.901737989945731,20.80026521621871
Le Grand Domaine,"Accès Club Med",,novice,1,297.44192569343403,3.388017865295958,7.075202710597148
Kitzbühel,"Direttissima",,advanced,1,248.71479389542108,25.365170464480357,35.55449141153336
Les Trois Vallées,"Blaireau",t 26,intermediate,2,1589.3594255712112,13.472687705433358,22.765090204791488
Bernex,"La Charbonnière",,advanced,1,501.49164484493883,20.458295591005538,29.050174666801972
,"Les Gendarmes",,intermediate,1,968.1830528362326,19.80042672000165,30.157799066803427
Galibier-Thabor,"Verneys",,easy,1,918.2674821281572,6.576829725598524,12.685399392830998
La Plagne,"La Duy",,intermediate,2,523.8878777493943,11.170544452098015,23.086113427546742
Serre-Chevalier,"Cabane",,easy,1,364.91130069211476,13.133022853092825,20.811522831422774
Le Collet d'Allevard,"Eterlou",,easy,1,578.9777741725088,11.045842746253252,24.021448964325245
Skigebiet Raurisertal,"Talabfahrt",,intermediate,11,3305.5727233681123,13.420198241604744,26.29752296217267
Maria Alm - Hochkönig,"Gabühel",,easy,1,1887.8984546089666,15.826346499386705,26.523869490830812
Area Sciistica Piane di Mocogne,"Lupo",,advanced,1,1165.8064610514164,0.0,0.0
Area sciistica Andalo Fai della Paganella,"Olimpionica 3",,intermediate,1,300.42702226510306,3.6101979270540747,6.87305582429134
,"4a",,intermediate,1,416.37176631758376,10.18153924483923,13.4690920324497
,"Guy Perillat",,advanced,1,758.9668273439603,20.315890828286545,28.889179393784932
Les Arcs / Peisey-Vallandry,"Chantel",,easy,1,1020.0810505661617,11.69824516565165,18.31417488848323
Lech/Zürs,"",14a,freeride,1,616.7453605467468,14.610252430980026,26.151052984221167
,"6",,intermediate,1,1220.4781998714004,12.556943846140621,23.346861584237594
Chamonix Mont-Blanc,"Vormaine 3",,easy,4,982.1472180489187,7.2821648871821045,12.277230784874165
SkiWelt,"Götschen Abfahrt",,intermediate,1,2268.9033539730963,10.664966826061493,22.195248222860084
,"2",,intermediate,1,4649.375167167403,13.055574879660622,29.636560948629718
,"Rote Piste",,intermediate,1,1347.0714635450122,11.914952521997563,19.365989922997247
Aineck,"Snowbowle",,intermediate,2,1255.8038055235015,11.88838844445301,23.7880711841396
Espace Killy,"Traversée de Rogoney",,easy,1,64.9327203786344,4.527793080424868,0.0
Bardonecchia,"Chapelle",,easy,1,1525.38790305392,9.867890400997762,20.743635289334886
SkiWelt,"Bärenlift Abfahrt",,easy,1,389.2880011804664,4.737967866471219,9.787293970865633
Skigebiet Wurzeralm - Spital am Pyhrn,"Panoramaabfahrt",,advanced,1,706.7945102175318,13.784613050697308,27.42822730013802
,"goulet des pâtres",,intermediate,1,755.0686131904266,15.490742366350807,28.789366476229354
Le Semnoz,"Aiglons",,intermediate,1,852.5656872466715,14.958283553971723,25.662932215215115
Nauders Bergkastel,"11 Waldabfahrt",,easy,1,1850.4186358413513,6.87182863775298,23.69268121079861
,"Davost Sud",9,easy,1,297.34992972873,13.390515772154824,17.088378952143785
,"Glüna",,intermediate,1,492.76828560680065,13.290344833832679,21.797580452362844
Skigebiet Heiligenblut - Grossglockner,"12 Muldenabfahrt",,intermediate,1,1786.9334885159942,15.836271911805133,25.212774449273223
SkiWelt,"Eiberg II Abfahrten",,intermediate,1,752.2583394303189,10.91114747379917,17.5990614355357
,"Pista Nera del Cervino",,advanced,2,1106.285477287235,15.902816833958486,26.741218339280408
Aussois,"Toutoune",,easy,3,499.924565096446,15.12625646655758,24.234823685726223
Les Orres,"Silène",,easy,1,929.7184721798257,8.874635908969248,23.45573744897808
Chamrousse,"Fusée",,easy,1,1371.3808716421977,11.903918724484715,20.536510332438834
Massif des Brasses,"Les Pauses",,easy,1,3322.9220765373743,10.060563012920687,25.38121542834821
La Clusaz,"Le Merle",,easy,1,1281.3292864067846,7.6239023582628835,13.50387716272416
Espace Diamant (Les Saisies),"Gypaète",,intermediate,1,349.6561004787196,15.736983965610742,24.398457543231757
Passy - Plaine Joux,"Barmus",,intermediate,1,403.51684603971637,12.127396398234291,21.334848544887258
Sölden,"1a",,easy,2,1137.014497451523,10.7146735460227,17.555505226989396
,"11",,intermediate,1,409.06458840315094,4.321164759312897,10.7918817758287
Skigebiet Annaberger Lifte,"Übungshang",,easy,1,197.03034266164838,8.794658371017796,10.703978619650318
Valberg,"Clot de Maty",,easy,5,594.4265375709706,13.066908480529305,22.241915549813896
Les Trois Vallées,"Mur Rouge",,intermediate,1,305.12243713352314,22.057167877624906,27.50029660746311
Espace Killy,"Col Pers",,freeride,1,6051.843568752835,10.092257962104954,34.82784729237879
Les Trois Vallées,"Renard",S 09,intermediate,1,997.5498129616252,17.645467169757552,26.35617848704194
Le Grand-Bornand,"Les cyclamens",,easy,1,991.3328880630133,13.523700513182122,19.58144753006821
,"Stafelalp",,easy,1,701.4989084233755,4.947818833806406,11.193184913647588
,"Valon",,easy,2,577.0932060112457,10.043650477250848,21.89280210614864
La Norma,"Pracarra",,intermediate,1,510.9043476244884,21.172128266253353,27.85208131072918
,"1",,easy,1,521.9233600788805,10.54616142749191,14.408115389706687
Crévoux,"La Méale",,easy,1,1525.15583460379,11.417088026485034,22.047262631342267
Krvavec,"Zvoh",,intermediate,1,1353.7845891482987,14.401723388342061,22.287675062680247
Skiarea Valchiavenna Madesimo/Campodolcino,"BaitaSole",,easy,1,883.1175639955015,3.3639748279462056,9.292404491569306
Les Deux Alpes,"Petite Aiguille 1",,easy,2,302.285875433741,5.157497431684758,7.249204283628344
Skigebiet Spitzingsee - Tegernsee,"Sutten-Talabfahrt",2,intermediate,1,2292.65256758659,12.07490467519447,21.721707570852775
Skigebiet Annaberger Lifte,"Schiweg Hennesteck",,easy,1,212.34224250020483,13.716360672990229,20.865639941669794
Le Grand Puy,"La Compèt'",,intermediate,1,1273.2297702438518,16.309328922285268,26.010242873928288
Ankogel Mallnitz,"2",,advanced,1,549.3590516983581,18.88576526635011,29.827425676055785
Valfréjus,"Chalets",,novice,1,229.11067290470717,3.5323762740212645,6.5325193629695075
Kitzbühel,"Ochsalm",,advanced,1,2723.629740101867,11.512672639093806,32.168042778883304
,"Ziehweg Dachstein - Adlerlifte",,easy,1,608.3435277452064,7.653662883110717,14.198150853462868
,"Retour Pré Chabert",,easy,1,226.37663101806598,2.705481357373504,5.447835912186841
Les Deux Alpes,"Canyons",,easy,1,709.8703704345924,11.146764963505824,18.65387636704215
Aussois,"Liaison Plan sec",,intermediate,1,268.50518054077264,9.724095199133957,18.665502577223467
Hochwurzen,"Golden Line",,easy,2,1669.2611830367366,7.722546016448083,19.973936129940537
,"Le Parc",,advanced,1,1029.155554217375,16.812997082806614,30.139787423976763
,"Vallons",,easy,1,1717.3905371283493,10.871873436003845,18.994430941376443
Aineck,"Familienabfahrt",,easy,1,3861.655181782841,5.407977390779813,21.491012981179875
Tarvisio,"Rio Argento",,easy,1,669.154991334903,10.853356526087353,16.973729729051037
,"Furcia 9",9A,easy,1,681.5283178139282,11.677329499079658,22.305065122596854
Kitzbühel,"Kapellenabfahrt",,intermediate,2,1098.4459924859602,13.475204764470055,27.189377510006715
Le Collet d'Allevard,"Aigle",,advanced,1,741.5393690990061,16.12133491303854,24.47166755680095
Le Grand Massif,"Aigle noir",,advanced,1,622.1299708143907,22.16740127719826,34.870666112064974
,"Ouillon 1",,easy,1,683.7131536683178,6.147674594014974,14.166233846843793
St. Anton am Arlberg,"Seekopf Standard (17)",,easy,1,37.2569006339456,5.297907369344161,0.0
See,"",2b,easy,1,2375.774668260119,8.097564419737413,21.510986278822717
